GlobalID,Note,Species,IndStatus,UnusualDis,HVNote,MoreImage,ParentGID,CreationDt,Creator,EditDate,Editor,MERGE_SRC
{34EC6AC6-C01D-4719-87F9-96CC24E1009B},,White sweetclover,nonhydrophyte,no,,yes,{6D1C2361-5252-4E77-982B-99F5C5EED589},7/23/2019 2:32,,7/23/2019 2:32,,hydrovegdata_4
{F0E429BB-BD46-47CA-B064-46C7736BC2A0},,Cattails,hydrophyte,no,,yes,{6D1C2361-5252-4E77-982B-99F5C5EED589},7/23/2019 2:32,,7/23/2019 2:32,,hydrovegdata_4
{4B0C5AC3-6B82-4DC7-97D7-A774D3CE01B3},,Narrowleaf willow,hydrophyte,no,,yes,{6D1C2361-5252-4E77-982B-99F5C5EED589},7/23/2019 2:32,,7/23/2019 2:32,,hydrovegdata_4
{BB653333-B256-449F-A236-6F861331909C},,,unsure,no,,yes,{6D1C2361-5252-4E77-982B-99F5C5EED589},7/23/2019 2:32,,7/23/2019 2:32,,hydrovegdata_4
{588CBDC4-B438-4908-B476-1B6CBA6FF194},,Sedge,hydrophyte,no,,yes,{6D1C2361-5252-4E77-982B-99F5C5EED589},7/23/2019 2:32,,7/23/2019 2:32,,hydrovegdata_4
{BB929FC5-AF39-4FF8-A806-829A2F7F1BAA},,Grass,unsure,no,,no,{AA0C72D2-E75D-4F8C-9514-00C33CC5A0B1},7/25/2019 22:45,,7/25/2019 22:45,,hydrovegdata_4
{23B90EB0-13F7-45A3-AB3B-1D79803ED6AC},,,unsure,no,,yes,{AA0C72D2-E75D-4F8C-9514-00C33CC5A0B1},7/25/2019 22:45,,7/25/2019 22:45,,hydrovegdata_4
{0FC60BF5-1E21-4D03-87F4-861C22319C97},,Horsetail,hydrophyte,yes,Horsetails found only further up (3meters) on banks,no,{AA0C72D2-E75D-4F8C-9514-00C33CC5A0B1},7/25/2019 22:45,,7/25/2019 22:45,,hydrovegdata_4
{D0ACBF8D-F5B7-4C69-A4F1-A62353BF90A8},,Rush,hydrophyte,no,Majority of rushes found further up (3meters) on banks,no,{AA0C72D2-E75D-4F8C-9514-00C33CC5A0B1},7/25/2019 22:45,,7/25/2019 22:45,,hydrovegdata_4
{CEB69932-1111-4B4E-8F0B-D111B3A7BE30},,Grass1,unsure,no,,yes,{AD58B192-5A36-493C-8632-1EA74271890C},7/25/2019 22:46,,7/25/2019 22:46,,hydrovegdata_4
{28B98978-D67B-42A1-B193-609E4029C8A1},,Grass2,unsure,no,,yes,{AD58B192-5A36-493C-8632-1EA74271890C},7/25/2019 22:46,,7/25/2019 22:46,,hydrovegdata_4
{8B893053-5ABB-4BEC-943D-BF90AFD46F03},,Narrowleaf willow,hydrophyte,no,,no,{AD58B192-5A36-493C-8632-1EA74271890C},7/25/2019 22:46,,7/25/2019 22:46,,hydrovegdata_4
{AADAE544-12DF-4D56-AEB1-52BB837398AF},,,unsure,no,,yes,{AD58B192-5A36-493C-8632-1EA74271890C},7/25/2019 22:46,,7/25/2019 22:46,,hydrovegdata_4
{08C2C769-49F4-45D0-93C9-66B6F2EEFD3C},,,unsure,no,,yes,{AD58B192-5A36-493C-8632-1EA74271890C},7/25/2019 22:46,,7/25/2019 22:46,,hydrovegdata_4
{EF8BC4E9-58D9-4BAC-A3A4-4CAB7605CA6A},,Narrowleaf willow,hydrophyte,no,,no,{AA875EDA-6E31-446F-8B0D-99710ED81B58},7/25/2019 22:46,,7/25/2019 22:46,,hydrovegdata_4
{C685EAE0-52EA-4564-87BC-BCE9D0A93569},,Grass,unsure,no,,no,{AA875EDA-6E31-446F-8B0D-99710ED81B58},7/25/2019 22:46,,7/25/2019 22:46,,hydrovegdata_4
{55040A32-E6FE-4F8A-A2F5-DC419FBF75F7},,,unsure,no,,yes,{AA875EDA-6E31-446F-8B0D-99710ED81B58},7/25/2019 22:46,,7/25/2019 22:46,,hydrovegdata_4
{9624E709-E5F6-4416-89D5-347679B69310},,Watercress,hydrophyte,no,,no,{AA875EDA-6E31-446F-8B0D-99710ED81B58},7/25/2019 22:46,,7/25/2019 22:46,,hydrovegdata_4
{7247FEB0-9FFE-46C8-B178-C71515002C71},,Aquatic grass,hydrophyte,no,,no,{AA875EDA-6E31-446F-8B0D-99710ED81B58},7/25/2019 22:46,,7/25/2019 22:46,,hydrovegdata_4
{FFB2A53F-0947-440B-B02E-7E6C823E3A79},,Narrowleaf willow,hydrophyte,no,,no,{FA505B88-F615-4FDC-AFF4-FD98E32EE106},7/25/2019 22:47,,7/25/2019 22:47,,hydrovegdata_4
{DA08320B-BD42-40A8-A5CD-2DFBC5436668},,Grass,unsure,no,,yes,{FA505B88-F615-4FDC-AFF4-FD98E32EE106},7/25/2019 22:47,,7/25/2019 22:47,,hydrovegdata_4
{BCD61538-5B42-4DF4-BAF4-6306E8391031},,,unsure,no,Less common,yes,{FA505B88-F615-4FDC-AFF4-FD98E32EE106},7/25/2019 22:47,,7/25/2019 22:47,,hydrovegdata_4
{FD18A259-8D15-4C7F-8008-4294E819515B},,Horsetail,hydrophyte,no,,,{FA505B88-F615-4FDC-AFF4-FD98E32EE106},7/25/2019 22:47,,7/25/2019 22:47,,hydrovegdata_4
{FA0246C2-9C84-4E48-87CF-88178E743725},,3 aquatic plants,hydrophyte,no,,yes,{FA505B88-F615-4FDC-AFF4-FD98E32EE106},7/25/2019 22:47,,7/25/2019 22:47,,hydrovegdata_4
{A89F0714-0706-4E6D-8D3C-6C8A433283BB},,Cattails,hydrophyte,no,,no,{FA505B88-F615-4FDC-AFF4-FD98E32EE106},7/25/2019 22:47,,7/25/2019 22:47,,hydrovegdata_4
{69EC5E50-E872-431B-95C3-BD55E7DBA631},,Prunes 1 Virginia ,nonhydrophyte,no,,yes,{43856FCC-D0D5-4493-B240-FC10537F7CFA},7/27/2019 15:17,,7/27/2019 15:17,,hydrovegdata_4
{6CA0A043-7039-486B-8E0B-F380E794F68A},,Prunes 2,nonhydrophyte,no,,,{43856FCC-D0D5-4493-B240-FC10537F7CFA},7/27/2019 15:17,,7/27/2019 15:17,,hydrovegdata_4
{21D4ED18-30B9-44F9-B69F-ACA81F6940BD},,Upland grass,nonhydrophyte,,,,{43856FCC-D0D5-4493-B240-FC10537F7CFA},7/27/2019 15:17,,7/27/2019 15:17,,hydrovegdata_4
{42A55B5A-C7E6-4AD0-AF60-70EA7A74C593},,Prickly pear,nonhydrophyte,no,,,{43856FCC-D0D5-4493-B240-FC10537F7CFA},7/27/2019 15:17,,7/27/2019 15:17,,hydrovegdata_4
{908D4BA0-C5FB-4428-9436-2034A8E9AE51},,Lodge pole pine,nonhydrophyte,no,,,{43856FCC-D0D5-4493-B240-FC10537F7CFA},7/27/2019 15:17,,7/27/2019 15:17,,hydrovegdata_4
{7DDE2436-967E-4AD0-8D0B-E9969F90E23E},,Ribes,nonhydrophyte,,,yes,{43856FCC-D0D5-4493-B240-FC10537F7CFA},7/27/2019 15:17,,7/27/2019 15:17,,hydrovegdata_4
{DCBC2BFE-E0A5-4DB9-9E0D-F0C8931EFCCE},,Polygonatum,nonhydrophyte,,,,{E8A7545C-1E88-4453-8A27-F0146D185BF5},7/29/2019 16:59,,7/29/2019 16:59,,hydrovegdata_4
{97A61F0D-83F2-4F90-9332-6940C8EC9E42},,Alnus incana,hydrophyte,,Logger deployed near a small multi-trunked alder,yes,{E8A7545C-1E88-4453-8A27-F0146D185BF5},7/29/2019 16:59,,7/29/2019 16:59,,hydrovegdata_4
{5FBDCBD3-0003-473E-9359-BE4E4B8805EA},,Micranthes odontoloma,hydrophyte,,,,{E8A7545C-1E88-4453-8A27-F0146D185BF5},7/29/2019 16:59,,7/29/2019 16:59,,hydrovegdata_4
{09FB8A67-D206-4CE3-8CF6-7AB8D01BF674},,Pyrola asarifolia,nonhydrophyte,,,,{E8A7545C-1E88-4453-8A27-F0146D185BF5},7/29/2019 16:59,,7/29/2019 16:59,,hydrovegdata_4
{F2D38407-7A8F-4845-9B13-630C3C83321B},,Picea sp,nonhydrophyte,,,yes,{E8A7545C-1E88-4453-8A27-F0146D185BF5},7/29/2019 16:59,,7/29/2019 16:59,,hydrovegdata_4
{B1795656-265D-4554-826D-D73A817CF533},,Populus tremuloides,nonhydrophyte,,,,{E8A7545C-1E88-4453-8A27-F0146D185BF5},7/29/2019 16:59,,7/29/2019 16:59,,hydrovegdata_4
{E213E46A-D5FF-45EF-B754-67F7B8477E21},,Heracleum maxiumum,nonhydrophyte,,,,{E8A7545C-1E88-4453-8A27-F0146D185BF5},7/29/2019 16:59,,7/29/2019 16:59,,hydrovegdata_4
{06EA2DB2-189B-46C6-AA15-A3F708F9E8F6},,Platanthera,hydrophyte,yes,"Just outside/upstream of top of reach.
Tentatively P. huronensis or P. purpurascens",,{E8A7545C-1E88-4453-8A27-F0146D185BF5},7/29/2019 16:59,,7/29/2019 16:59,,hydrovegdata_4
{3623D860-E485-472A-8986-A77D1ACEF289},,Salix app. Unkn,hydrophyte,no,,yes,{748A583E-3F17-41AB-9DA0-52CE5CAF38BF},7/30/2019 3:49,,7/30/2019 3:49,,hydrovegdata_4
{3306E81C-A05E-4115-85F4-887336DC13D4},,Bee balm / wild bergamot ,hydrophyte,no,"1st photo in additional photos, accidentally in wrong spot ",,{748A583E-3F17-41AB-9DA0-52CE5CAF38BF},7/30/2019 3:49,,7/30/2019 3:49,,hydrovegdata_4
{FBA0412F-82AF-4352-8D12-478EE94FCA97},,Choke cherry ,nonhydrophyte,no,Dominant species,yes,{748A583E-3F17-41AB-9DA0-52CE5CAF38BF},7/30/2019 3:49,,7/30/2019 3:49,,hydrovegdata_4
{55F6DF80-8A99-46D5-9824-0AA0D1D320A6},,Narrow leaf cottonwood ,nonhydrophyte,no,Dominant species ,yes,{49FBD2CF-8701-4FAF-B1AE-E71EC2160C27},7/30/2019 3:51,,7/30/2019 3:51,,hydrovegdata_4
{19F07E4D-AC77-4391-86F1-023FBD9FAF7C},,Watercress,hydrophyte,no,,,{49FBD2CF-8701-4FAF-B1AE-E71EC2160C27},7/30/2019 3:51,,7/30/2019 3:51,,hydrovegdata_4
{5218E254-3D97-4C64-8531-C733EC8E62E3},,Veronica speedwell,hydrophyte,no,,yes,{49FBD2CF-8701-4FAF-B1AE-E71EC2160C27},7/30/2019 3:51,,7/30/2019 3:51,,hydrovegdata_4
{06ACE911-C28E-4A47-986F-2956FE6E1D0F},,Narrow leaf willow ,hydrophyte,no,,,{49FBD2CF-8701-4FAF-B1AE-E71EC2160C27},7/30/2019 3:51,,7/30/2019 3:51,,hydrovegdata_4
{7D455757-8230-4B86-92E9-BADF5CCC4CA8},,Aquatic plant ,hydrophyte,no,,,{49FBD2CF-8701-4FAF-B1AE-E71EC2160C27},7/30/2019 3:51,,7/30/2019 3:51,,hydrovegdata_4
{1CDAA725-65C3-48C9-98E7-143583B65518},,Salix spp,hydrophyte,no,Dominant species,yes,{88638AA0-E038-4AE0-95F5-7852CE06519C},7/30/2019 3:52,,7/30/2019 3:52,,hydrovegdata_4
{1BE49514-3EE2-4621-B3FF-407E4287047F},,Lily spp,unsure,no,Not much diversity in plants but tons of willows ,,{88638AA0-E038-4AE0-95F5-7852CE06519C},7/30/2019 3:52,,7/30/2019 3:52,,hydrovegdata_4
{4F6C0996-61E8-4AC8-B0AC-958584FD8737},,Rush spp ?,hydrophyte,no,,yes,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,hydrovegdata_4
{0152A5F5-12D6-4D00-9EB5-084694DD4081},,Salix spp unkn,hydrophyte,no,,yes,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,hydrovegdata_4
{B7A94CEF-DC8C-4F38-9685-EAFBAA0D4004},,Unknown,unsure,no,,yes,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,hydrovegdata_4
{A85F17DB-E42B-4B2E-9AF9-5F834D28F14F},,Salix spp,hydrophyte,no,Dominant species 1,yes,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,hydrovegdata_4
{B50F689A-192C-4A6F-AA21-EBDC411ED7A6},,Rush spp unkn ,hydrophyte,,,yes,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,hydrovegdata_4
{BC0F4593-63B0-4D37-BAFC-500183963558},,,hydrophyte,,Dominant  species 2,yes,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,hydrovegdata_4
{BED2EFD0-FBB9-4FBD-AFE4-06C24F1A9BC9},,Unknown,hydrophyte,yes,One spot underwater ,,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,hydrovegdata_4
{55B3165A-C25B-4E28-8ED7-0157A2FE8599},,Horsetails?,hydrophyte,no,,yes,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,hydrovegdata_4
{8CCDC82E-5BBD-4705-9488-7EF503F26C4F},,Unknown ,hydrophyte,no,,yes,{ABBD376C-77DB-485F-B652-AAA489677F52},7/30/2019 3:54,,7/30/2019 3:54,,hydrovegdata_4
{6453A345-DEAD-4C3E-9702-4FF88880F8CC},,Laminaceae spp ,hydrophyte,no,Strong catnip smell ,yes,{ABBD376C-77DB-485F-B652-AAA489677F52},7/30/2019 3:54,,7/30/2019 3:54,,hydrovegdata_4
{B198FDDC-A252-41CA-89EA-986DA83698CF},,Unknown,hydrophyte,no,,,{ABBD376C-77DB-485F-B652-AAA489677F52},7/30/2019 3:54,,7/30/2019 3:54,,hydrovegdata_4
{7D83CAB8-924E-4A7E-9AF7-757D1AE55553},,Lily spp?,unsure,no,,,{ABBD376C-77DB-485F-B652-AAA489677F52},7/30/2019 3:54,,7/30/2019 3:54,,hydrovegdata_4
{5B8AC617-18F8-4F7A-8E13-90020B0FC12C},,Maple spp/dominant species ,unsure,no,,yes,{ABBD376C-77DB-485F-B652-AAA489677F52},7/30/2019 3:54,,7/30/2019 3:54,,hydrovegdata_4
{64740024-58F5-4D21-9C25-7D9552EDA84B},,Rush spp ukn,unsure,no,,yes,{96DD6C9A-2A33-45D9-B3DC-D829AAC6B199},7/30/2019 3:55,,7/30/2019 3:55,,hydrovegdata_4
{448EF54B-134D-42DC-A121-7237736CE6CA},,Yarrow spp? ,unsure,,,,{96DD6C9A-2A33-45D9-B3DC-D829AAC6B199},7/30/2019 3:55,,7/30/2019 3:55,,hydrovegdata_4
{5F45D3F1-FF0E-485A-9EAB-C001B8EAB56F},,Salix app unkn?,hydrophyte,no,,yes,{96DD6C9A-2A33-45D9-B3DC-D829AAC6B199},7/30/2019 3:55,,7/30/2019 3:55,,hydrovegdata_4
{2C4CA0CD-A3A5-47DE-97B1-2D3A68D1C1BA},,Unkn,unsure,no,,yes,{96DD6C9A-2A33-45D9-B3DC-D829AAC6B199},7/30/2019 3:55,,7/30/2019 3:55,,hydrovegdata_4
{C446433F-5ABD-48FE-8A14-1F40AEA9AA59},,Lily?,unsure,no,,yes,{96DD6C9A-2A33-45D9-B3DC-D829AAC6B199},7/30/2019 3:55,,7/30/2019 3:55,,hydrovegdata_4
{6DECFD00-84A0-4DE0-8D58-E4D5C75BBCC7},,Unknown ,unsure,no,,,{96DD6C9A-2A33-45D9-B3DC-D829AAC6B199},7/30/2019 3:55,,7/30/2019 3:55,,hydrovegdata_4
{F86BE4EB-4E8E-4DB7-9F9E-CEB794C74443},,,hydrophyte,no,Dominant species ,,{B889B004-BE42-4734-8CF6-0D49A905B5D7},7/30/2019 3:56,,7/30/2019 3:56,,hydrovegdata_4
{D803E052-3B5B-4A51-BC4A-39B7ADB2A208},,Rush unkn,hydrophyte,no,,yes,{B889B004-BE42-4734-8CF6-0D49A905B5D7},7/30/2019 3:56,,7/30/2019 3:56,,hydrovegdata_4
{985D1567-84C7-420D-BFE2-12634BC70A9B},,Narrowleaf willow? ,unsure,no,Salix spp ukn,yes,{B889B004-BE42-4734-8CF6-0D49A905B5D7},7/30/2019 3:56,,7/30/2019 3:56,,hydrovegdata_4
{8B345FDD-2116-4FD0-BAE8-EC155CAB09E7},,Mint spp unkn,hydrophyte,no,,yes,{B889B004-BE42-4734-8CF6-0D49A905B5D7},7/30/2019 3:56,,7/30/2019 3:56,,hydrovegdata_4
{505A58BD-65D2-4830-A0DB-7BA6F1968D2E},,Alnus incana,hydrophyte,,,,{C5EC404D-BB29-4F4E-82C7-F1C25430F175},7/31/2019 17:52,,7/31/2019 17:52,,hydrovegdata_4
{3949FA8B-4B48-4229-9ED3-7C8DFDFD2451},,Platanthera ,hydrophyte,yes,Only a few individuals near top of reach,yes,{C5EC404D-BB29-4F4E-82C7-F1C25430F175},7/31/2019 17:52,,7/31/2019 17:52,,hydrovegdata_4
{2704864F-FCAF-46C5-BE7B-7E4B6BDDC995},,Eleocharis,hydrophyte,yes,Restricted to orchid area at top of reach,,{C5EC404D-BB29-4F4E-82C7-F1C25430F175},7/31/2019 17:52,,7/31/2019 17:52,,hydrovegdata_4
{17554B64-629A-42FB-BEC1-A9B2B6D73BA4},,Heracleum maximum,nonhydrophyte,,,,{C5EC404D-BB29-4F4E-82C7-F1C25430F175},7/31/2019 17:52,,7/31/2019 17:52,,hydrovegdata_4
{9B265777-9576-4C2A-9A30-A3CE60E2A9B0},,Rose,nonhydrophyte,,,,{C5EC404D-BB29-4F4E-82C7-F1C25430F175},7/31/2019 17:52,,7/31/2019 17:52,,hydrovegdata_4
{B92BA369-9934-42EA-8A38-EF9050DFC042},,Unknown tree,unsure,yes,One individual growing in creek. Looks willow-like,,{C5EC404D-BB29-4F4E-82C7-F1C25430F175},7/31/2019 17:52,,7/31/2019 17:52,,hydrovegdata_4
{1048D526-DC0A-46A1-9658-C1A07D98417E},,Mertensia ciliata,hydrophyte,,,,{C5EC404D-BB29-4F4E-82C7-F1C25430F175},7/31/2019 17:52,,7/31/2019 17:52,,hydrovegdata_4
{CE296850-FB5D-49A2-9556-56231EC67599},,Unknown spp,nonhydrophyte,,,yes,{EC530C06-8718-4A80-8C17-609F89207F23},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{90821A98-C2A2-4059-B1F6-001C6C8CBC49},,Unknown spp,nonhydrophyte,,,yes,{EC530C06-8718-4A80-8C17-609F89207F23},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{BA062140-464C-47A6-947B-84580C9C0089},,Pine?,nonhydrophyte,,,yes,{EC530C06-8718-4A80-8C17-609F89207F23},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{BCA1A5DC-A787-418E-A8C5-34B2504C977B},,Unknown spp,nonhydrophyte,,,yes,{EC530C06-8718-4A80-8C17-609F89207F23},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{04E50228-BDAD-4C2C-B7DE-C882445062D1},,Artemesia spp?,nonhydrophyte,,,,{EC530C06-8718-4A80-8C17-609F89207F23},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{6CB7678A-DE32-43F0-BDD9-05BFF93CCB5B},,Juniper spp,nonhydrophyte,,,yes,{EC530C06-8718-4A80-8C17-609F89207F23},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{51CCABAF-41C1-4E17-832D-EA0D4BA8C266},,Unknown spp,nonhydrophyte,,,yes,{EC530C06-8718-4A80-8C17-609F89207F23},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{1E237ADA-B5D7-4B77-A725-7CD9E1885234},,Yarrow,unsure,no,,yes,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{C1E8F79A-2701-442F-9B61-975C7F0DD348},,Horsetail? ,hydrophyte,,,yes,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{25161D20-1723-48C4-B2E4-B142534602A3},,Ash,unsure,,,yes,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{C3B5816B-17F8-4749-8DA3-FDA5B2C429C8},,Salix spp,hydrophyte,,,yes,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{AEF15F41-AF49-4CD8-8CB2-507B1C9EBD12},,Laminaceae? ,hydrophyte,,No smell,,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{76295348-45F8-4732-BD26-E6FAC597911E},,Maple,unsure,,,,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{2D0159D5-0196-4C5D-8F00-C4909E6DDBDC},,Rosaceae ,unsure,,,yes,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{0F746F40-0E16-4BE9-AC7F-53B148281880},,Cottonwood,unsure,,,,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{C0F28DD0-17ED-48D7-82A7-7BE3B2FE62F9},,Same as photo 2 but in the water ,hydrophyte,,,,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{984DB26E-9123-4FBE-90B9-1E394700A312},,Unknown spp,unsure,,,,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{6F9E7BCA-5B2D-44C9-ACE1-9487049B1491},,Unknown spp,unsure,,,,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,hydrovegdata_4
{A67472E3-8535-49F8-AA4D-CCADF4112411},,Populus spp unkn,nonhydrophyte,,Possibly hydrophytic ,yes,{6F58BEED-582B-4DCE-9C1C-09524D914042},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{572D8239-A5B4-4045-80B2-EEF153C4FCC9},,Medicago spp,nonhydrophyte,,,yes,{6F58BEED-582B-4DCE-9C1C-09524D914042},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{4C76D57E-06C3-48E6-A62C-10E643710859},,Unknown spp,nonhydrophyte,,,yes,{6F58BEED-582B-4DCE-9C1C-09524D914042},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{5E0BE4F3-3256-4432-8A00-F895FB8B9CAE},,Artemesia spp unknown ,nonhydrophyte,,,yes,{6F58BEED-582B-4DCE-9C1C-09524D914042},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{04B9346D-04E9-44A1-9C73-691478C5028B},,Poaceae spp unknown,nonhydrophyte,,,yes,{6F58BEED-582B-4DCE-9C1C-09524D914042},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{07F7F89F-CD33-4BBE-A227-3892FD70A9A8},,Unknown spp,nonhydrophyte,,Sticky leaves ,yes,{6F58BEED-582B-4DCE-9C1C-09524D914042},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{F85F4D72-52E5-4A08-BAAB-F4F1ADCEE303},,Fringe-pod spp?,nonhydrophyte,,,,{6F58BEED-582B-4DCE-9C1C-09524D914042},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{66D05EFA-8E39-4020-8007-BC13BA9DE764},, medicago spp unknown ,nonhydrophyte,,Same as 1 but with flowers ,yes,{6F58BEED-582B-4DCE-9C1C-09524D914042},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{A47439D5-8010-41DF-B454-ADED65356BC8},,Unknown spp,nonhydrophyte,,,yes,{6F58BEED-582B-4DCE-9C1C-09524D914042},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{F76F9713-ED2D-4294-A444-E07C9F498F18},,Poaceae spp unknown ,nonhydrophyte,,Bunch grass,,{6F58BEED-582B-4DCE-9C1C-09524D914042},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{2546A341-87D1-4A35-96C6-BD157A9F6B36},,Mock heather?,nonhydrophyte,,,yes,{6F58BEED-582B-4DCE-9C1C-09524D914042},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{A195FB56-400A-4426-9ED1-C9DD336AD374},,Mint?? Spp unknown ,unsure,,"
",yes,{6F58BEED-582B-4DCE-9C1C-09524D914042},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{7B2228BA-7094-442B-B275-B0F08DBEA2A7},,Unknown spp,nonhydrophyte,,,yes,{DA1B271F-E6F4-4C6A-BCE6-0714FB4F955C},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{61895E83-6E1A-4708-B4C8-CA63AA33D2A9},,Unknown spp,nonhydrophyte,,"No smell, large shrub, mock heather? ",yes,{DA1B271F-E6F4-4C6A-BCE6-0714FB4F955C},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{B1D59B98-EDB0-4D63-9A45-FE640E7A56EC},,Artemisia spp unknown ,nonhydrophyte,,Or salvia? Looks and smells a little like artemesia californica ,yes,{DA1B271F-E6F4-4C6A-BCE6-0714FB4F955C},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{C10513F7-8835-43DF-8DDA-D8B1F7C3208D},,Unknown spp,nonhydrophyte,,Maybe same as species 1,yes,{DA1B271F-E6F4-4C6A-BCE6-0714FB4F955C},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{E7C7586D-8156-42A4-8480-5FB676EBC7B3},,Unknown spp,nonhydrophyte,,Spines ,yes,{DA1B271F-E6F4-4C6A-BCE6-0714FB4F955C},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{68FD3346-8307-4B3A-BC27-E531B7C27A34},,Unknown spp,nonhydrophyte,,,yes,{DA1B271F-E6F4-4C6A-BCE6-0714FB4F955C},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{36E0106B-35A1-4D94-AB1E-B44A7032F497},,Medicago spp unknown ,nonhydrophyte,,,,{DA1B271F-E6F4-4C6A-BCE6-0714FB4F955C},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{47911EA1-A628-45D5-9AD7-AB90F7CC92DA},,Sunflower,nonhydrophyte,,,,{DA1B271F-E6F4-4C6A-BCE6-0714FB4F955C},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{D6AF10F1-9EB6-4C2A-A9BA-85B47B41C34A},,Unknown spp,nonhydrophyte,,,yes,{DA1B271F-E6F4-4C6A-BCE6-0714FB4F955C},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{83C653B9-A359-46FB-B755-D57E5055616B},,,nonhydrophyte,,,yes,{DA1B271F-E6F4-4C6A-BCE6-0714FB4F955C},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{067E4A2D-BC1C-4489-BCD1-10A345B4ED6D},,,nonhydrophyte,,,yes,{DA1B271F-E6F4-4C6A-BCE6-0714FB4F955C},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
{28034C02-E4F3-4D49-9465-E7DBA45CE7D2},,Salvia spp unknown,nonhydrophyte,no,Dominant species/in channel,yes,{4B77E7B6-75DC-44E6-8D76-12DBC1AD9295},7/31/2019 21:26,,7/31/2019 21:26,,hydrovegdata_4
